file                                                                  , best_acc, best_epoch, source_train_loss, source_train_acc, source_val_loss, source_val_acc, target_val_loss, target_val_acc, model_name        , data_name, data_dir                                          , transfer_task  , task_type  , normlizetype, metric_type, threshold, cuda_device, checkpoint_dir               , pretrained, batch_size, num_workers, bottleneck, bottleneck_num, last_batch, distance_metric, distance_loss, trade_off_distance, lam_distance, domain_adversarial, adversarial_loss, hidden_size, trade_off_adversarial, lam_adversarial, opt , lr   , momentum, weight_decay, lr_scheduler, gamma, steps    , middle_epoch, max_epoch, print_step
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-043556/train.log   ,   0.7233,        239,            0.6937,           0.9995,          0.0   ,         1.0   ,          1.671 ,         0.7135, cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [0]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , JMMD         , Step              ,            1, True              , DA              ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , exp         ,  0.99, "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-043615/train.log   ,   0.7344,        110,            0.693 ,           0.9995,          0.0   ,         1.0   ,          3.5793,         0.707 , cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [0]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , JMMD         , Step              ,            1, True              , DA              ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , stepLR      ,  0.1 , 200      ,           50,       300,          5
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-043635/train.log   ,   0.7507,        150,            0.6884,           0.9941,          0.0005,         0.9941,          0.6863,         0.7311, cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [0]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , JMMD         , Step              ,            1, True              , CDA             ,        1024, Step                 ,               1, sgd , 0.1  ,      0.9, 0.001       , step        ,  0.1 , "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-043654/train.log   ,   0.7311,        218,            0.6936,           0.9932,          0.0042,         0.9941,          0.3811,         0.7266, cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [0]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , JMMD         , Step              ,            1, True              , CDA             ,        1024, Step                 ,               1, sgd , 0.1  ,      0.9, 0.001       , exp         ,  0.99, "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-043713/train.log   ,   0.75  ,        106,            0.6893,           1.0   ,          0.0   ,         1.0   ,          1.6553,         0.7422, cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [0]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , JMMD         , Step              ,            1, True              , CDA             ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , step        ,  0.1 , "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-043733/train.log   ,   0.7227,        249,            0.6853,           0.9683,          0.0021,         0.9961,          0.5419,         0.7135, cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [0]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , JMMD         , Step              ,            1, True              , CDA             ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , exp         ,  0.99, "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-043752/train.log   ,   0.7409,        118,            0.6987,           0.8306,          0.0127,         0.8281,          1.9418,         0.696 , cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [0]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , JMMD         , Step              ,            1, True              , CDA             ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , stepLR      ,  0.1 , 200      ,           50,       300,          5
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-043812/train.log   ,   0.7617,        133,            0.6976,           0.9819,          0.0013,         1.0   ,          1.3183,         0.7324, cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [0]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , JMMD         , Step              ,            1, True              , CDA+E           ,        1024, Step                 ,               1, sgd , 0.1  ,      0.9, 0.001       , step        ,  0.1 , "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-043835/train.log   ,   0.7357,        300,            0.6965,           0.979 ,          0.0017,         0.9961,          0.7103,         0.7357, cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [0]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , JMMD         , Step              ,            1, True              , CDA+E           ,        1024, Step                 ,               1, sgd , 0.1  ,      0.9, 0.001       , exp         ,  0.99, "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-043858/train.log   ,   0.75  ,        205,            0.6921,           0.9995,          0.0   ,         1.0   ,          1.8278,         0.75  , cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [0]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , JMMD         , Step              ,            1, True              , CDA+E           ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , step        ,  0.1 , "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-043918/train.log   ,   0.7428,        147,            0.6871,           0.9976,          0.0114,         0.9941,          1.8506,         0.7422, cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [0]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , JMMD         , Step              ,            1, True              , CDA+E           ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , exp         ,  0.99, "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-043941/train.log   ,   0.75  ,        137,            0.6918,           1.0   ,          0.0   ,         1.0   ,          5.0323,         0.7363, cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [0]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , JMMD         , Step              ,            1, True              , CDA+E           ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , stepLR      ,  0.1 , 200      ,           50,       300,          5
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-044001/train.log   ,   0.7461,        125,            0.693 ,           0.9971,          0.007 ,         0.9941,          1.2842,         0.7227, cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [0]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , CORAL        , Step              ,            1, True              , DA              ,        1024, Step                 ,               1, sgd , 0.1  ,      0.9, 0.001       , step        ,  0.1 , "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-044021/train.log   ,   0.7051,        126,            0.6994,           0.9937,          0.0019,         0.998 ,          0.5627,         0.6901, cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [0]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , CORAL        , Step              ,            1, True              , DA              ,        1024, Step                 ,               1, sgd , 0.1  ,      0.9, 0.001       , exp         ,  0.99, "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-044040/train.log   ,   0.7272,         84,            0.6956,           0.9961,          0.0   ,         1.0   ,          3.6389,         0.7148, cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [0]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , CORAL        , Step              ,            1, True              , DA              ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , step        ,  0.1 , "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-044103/train.log   ,   0.7363,        113,            0.6944,           0.9961,          0.0001,         1.0   ,          1.3833,         0.7148, cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [0]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , CORAL        , Step              ,            1, True              , DA              ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , exp         ,  0.99, "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-044124/train.log   ,   0.7227,        105,            0.6948,           0.999 ,          0.0   ,         1.0   ,          2.8682,         0.6973, cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [0]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , CORAL        , Step              ,            1, True              , DA              ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , stepLR      ,  0.1 , 200      ,           50,       300,          5
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-044144/train.log   ,   0.7344,        112,            0.6916,           0.9961,          0.0008,         1.0   ,          0.7421,         0.7207, cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [0]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , CORAL        , Step              ,            1, True              , CDA             ,        1024, Step                 ,               1, sgd , 0.1  ,      0.9, 0.001       , step        ,  0.1 , "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-044206/train.log   ,   0.735 ,        289,            0.6901,           0.9902,          0.0012,         0.9961,          0.3863,         0.735 , cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [0]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , CORAL        , Step              ,            1, True              , CDA             ,        1024, Step                 ,               1, sgd , 0.1  ,      0.9, 0.001       , exp         ,  0.99, "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-044227/train.log   ,   0.7422,         94,            0.6943,           1.0   ,          0.0072,         0.9941,          2.745 ,         0.7422, cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [0]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , CORAL        , Step              ,            1, True              , CDA             ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , step        ,  0.1 , "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-044246/train.log   ,   0.7344,        203,            0.6909,           1.0   ,          0.0   ,         1.0   ,          1.1967,         0.7227, cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [0]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , CORAL        , Step              ,            1, True              , CDA             ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , exp         ,  0.99, "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-044306/train.log   ,   0.7461,        153,            0.6839,           0.9287,          0.0066,         0.8887,          2.6381,         0.696 , cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [0]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , CORAL        , Step              ,            1, True              , CDA             ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , stepLR      ,  0.1 , 200      ,           50,       300,          5
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-044326/train.log   ,   0.752 ,        149,            0.6943,           1.0   ,          0.0005,         1.0   ,          1.9976,         0.7441, cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [0]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , CORAL        , Step              ,            1, True              , CDA+E           ,        1024, Step                 ,               1, sgd , 0.1  ,      0.9, 0.001       , step        ,  0.1 , "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-044345/train.log   ,   0.7389,        290,            0.6924,           0.9795,          0.0044,         0.9922,          0.7723,         0.7389, cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [0]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , CORAL        , Step              ,            1, True              , CDA+E           ,        1024, Step                 ,               1, sgd , 0.1  ,      0.9, 0.001       , exp         ,  0.99, "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-044405/train.log   ,   0.75  ,        110,            0.6934,           1.0   ,          0.0   ,         1.0   ,          3.078 ,         0.7363, cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [0]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , CORAL        , Step              ,            1, True              , CDA+E           ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , step        ,  0.1 , "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-044425/train.log   ,   0.7402,        171,            0.6904,           0.9888,          0.0002,         0.9922,          1.1669,         0.7174, cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [0]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , CORAL        , Step              ,            1, True              , CDA+E           ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , exp         ,  0.99, "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-044444/train.log   ,   0.75  ,        139,            0.6914,           0.999 ,          0.0001,         1.0   ,          2.8993,         0.7422, cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [0]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , CORAL        , Step              ,            1, True              , CDA+E           ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , stepLR      ,  0.1 , 200      ,           50,       300,          5
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-044504/train.log   ,   0.625 ,        158,            0.696 ,           0.8452,          0.0126,         0.8164,          0.3418,         0.5781, cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [1]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , MK-MMD       , Step              ,            1, True              , DA              ,        1024, Step                 ,               1, sgd , 0.1  ,      0.9, 0.001       , step        ,  0.1 , "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-044524/train.log   ,   0.625 ,        176,            0.6983,           0.9155,          0.0059,         0.9687,          0.5976,         0.6016, cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [1]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , MK-MMD       , Step              ,            1, True              , DA              ,        1024, Step                 ,               1, sgd , 0.1  ,      0.9, 0.001       , exp         ,  0.99, "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-044543/train.log   ,   0.6484,        236,            0.6834,           0.9897,          0.0   ,         1.0   ,          1.047 ,         0.6406, cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [1]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , MK-MMD       , Step              ,            1, True              , DA              ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , step        ,  0.1 , "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-044603/train.log   ,   0.6257,         85,            0.67  ,           0.9805,          0.0001,         1.0   ,          1.2251,         0.6016, cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [1]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , MK-MMD       , Step              ,            1, True              , DA              ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , exp         ,  0.99, "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-044622/train.log   ,   0.6289,        100,            0.6877,           0.9985,          0.0342,         0.9844,          2.9227,         0.3516, cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [1]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , MK-MMD       , Step              ,            1, True              , DA              ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , stepLR      ,  0.1 , 200      ,           50,       300,          5
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-044642/train.log   ,   0.6719,        156,            0.6926,           0.9922,          0.0092,         0.9844,          0.7432,         0.5469, cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [1]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , MK-MMD       , Step              ,            1, True              , CDA             ,        1024, Step                 ,               1, sgd , 0.1  ,      0.9, 0.001       , step        ,  0.1 , "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-044701/train.log   ,   0.6237,        220,            0.6953,           0.9697,          0.0026,         1.0   ,          0.4538,         0.5937, cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [1]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , MK-MMD       , Step              ,            1, True              , CDA             ,        1024, Step                 ,               1, sgd , 0.1  ,      0.9, 0.001       , exp         ,  0.99, "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-044721/train.log   ,   0.6243,         35,            0.6235,           0.9985,          0.0   ,         1.0   ,          1.9988,         0.5833, cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [1]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , MK-MMD       , Step              ,            1, True              , CDA             ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , step        ,  0.1 , "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-044741/train.log   ,   0.6016,        121,            0.6913,           0.9736,          0.0057,         0.9805,          1.2095,         0.5937, cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [1]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , MK-MMD       , Step              ,            1, True              , CDA             ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , exp         ,  0.99, "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-044800/train.log   ,   0.625 ,         90,            0.6966,           0.8101,          0.0131,         0.7969,          2.2594,         0.6016, cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [1]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , MK-MMD       , Step              ,            1, True              , CDA             ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , stepLR      ,  0.1 , 200      ,           50,       300,          5
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-044820/train.log   ,   0.6562,         61,            0.7093,           0.9614,          0.0001,         1.0   ,          2.6732,         0.6016, cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [1]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , MK-MMD       , Step              ,            1, True              , CDA+E           ,        1024, Step                 ,               1, sgd , 0.1  ,      0.9, 0.001       , step        ,  0.1 , "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-044840/train.log   ,   0.6367,        175,            0.6938,           0.9863,          0.0008,         1.0   ,          1.7087,         0.5977, cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [1]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , MK-MMD       , Step              ,            1, True              , CDA+E           ,        1024, Step                 ,               1, sgd , 0.1  ,      0.9, 0.001       , exp         ,  0.99, "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-044901/train.log   ,   0.6406,         87,            0.6949,           0.9897,          0.0002,         1.0   ,          5.6583,         0.5645, cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [1]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , MK-MMD       , Step              ,            1, True              , CDA+E           ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , step        ,  0.1 , "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-044920/train.log   ,   0.6504,        196,            0.666 ,           0.9785,          0.0001,         1.0   ,          1.9207,         0.5124, cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [1]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , MK-MMD       , Step              ,            1, True              , CDA+E           ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , exp         ,  0.99, "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-044940/train.log   ,   0.6562,        116,            0.6768,           0.9971,          0.0675,         0.987 ,          3.5965,         0.4668, cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [1]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , MK-MMD       , Step              ,            1, True              , CDA+E           ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , stepLR      ,  0.1 , 200      ,           50,       300,          5
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-045000/train.log   ,   0.6641,        101,            0.6941,           0.9004,          0.0078,         0.9062,          0.5168,         0.625 , cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [1]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , JMMD         , Step              ,            1, True              , DA              ,        1024, Step                 ,               1, sgd , 0.1  ,      0.9, 0.001       , step        ,  0.1 , "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-045019/train.log   ,   0.625 ,        200,            0.6955,           0.8911,          0.0071,         0.9277,          0.3943,         0.6094, cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [1]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , JMMD         , Step              ,            1, True              , DA              ,        1024, Step                 ,               1, sgd , 0.1  ,      0.9, 0.001       , exp         ,  0.99, "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-045039/train.log   ,   0.6517,         85,            0.6832,           0.9914,          0.0206,         0.9941,          1.9487,         0.4909, cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [1]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , JMMD         , Step              ,            1, True              , DA              ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , step        ,  0.1 , "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/cnn_features_1d_0507-045058/train.log   ,   0.5866,        250,            0.6985,           0.9971,          0.0021,         0.9961,          1.0946,         0.5137, cnn_features_1d   , XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[2], [1]]"   , multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , JMMD         , Step              ,            1, True              , DA              ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , exp         ,  0.99, "150,250",           50,       300,          5
