file,best_acc,best_epoch,source_train_loss,source_train_acc,source_val_loss,source_val_acc,target_val_loss,target_val_acc,model_name,data_name,data_dir,transfer_task,normlizetype,cuda_device,checkpoint_dir,pretrained,batch_size,num_workers,bottleneck,bottleneck_num,last_batch,distance_metric,distance_loss,trade_off_distance,lam_distance,domain_adversarial,adversarial_loss,hidden_size,trade_off_adversarial,lam_adversarial,opt,lr,momentum,weight_decay,lr_scheduler,gamma,steps,middle_epoch,max_epoch,print_step
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-033417/train.log,0.6016,1,0.6946,1.0,0.0,1.0,20.4406,0.2266,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[2], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,CDA+E,1536,Step,1,sgd,0.1,0.9,0.001,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-033437/train.log,0.6016,0,0.7045,1.0,0.111,0.9844,16.4698,0.4141,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[2], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,CDA+E,1536,Step,1,adam,0.001,0.9,1e-05,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-033458/train.log,0.6094,137,0.7111,1.0,0.0732,0.9922,10.6324,0.4219,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[2], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,CDA+E,1536,Step,1,adam,0.001,0.9,1e-05,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-033519/train.log,0.6016,0,0.6906,1.0,0.0,1.0,16.8529,0.3672,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[2], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,CDA+E,1536,Step,1,adam,0.001,0.9,1e-05,stepLR,0.1,200,50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-033538/train.log,0.6016,0,0.6963,1.0,0.0674,0.9922,11.3007,0.3438,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[2], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,JMMD,Step,1,True,DA,1536,Step,1,sgd,0.1,0.9,0.001,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-033557/train.log,0.6016,0,0.6997,0.998,0.0,1.0,27.6414,0.1484,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[2], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,JMMD,Step,1,True,DA,1536,Step,1,sgd,0.1,0.9,0.001,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-033619/train.log,0.6016,1,0.6893,1.0,0.121,0.9844,12.0068,0.4297,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[2], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,JMMD,Step,1,True,DA,1536,Step,1,adam,0.001,0.9,1e-05,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-033640/train.log,0.6016,1,0.7087,0.998,0.1156,0.9688,11.6126,0.375,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[2], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,JMMD,Step,1,True,DA,1536,Step,1,adam,0.001,0.9,1e-05,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-033705/train.log,0.6641,130,0.6916,1.0,0.0118,0.9922,10.9249,0.4219,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[2], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,JMMD,Step,1,True,DA,1536,Step,1,adam,0.001,0.9,1e-05,stepLR,0.1,200,50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-033725/train.log,0.6016,1,0.695,1.0,0.1551,0.9688,34.2709,0.2266,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[2], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,JMMD,Step,1,True,CDA,1536,Step,1,sgd,0.1,0.9,0.001,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-033746/train.log,0.6016,5,0.6508,0.9961,0.0041,1.0,27.0955,0.0234,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[2], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,JMMD,Step,1,True,CDA,1536,Step,1,sgd,0.1,0.9,0.001,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-033806/train.log,0.6016,0,0.6908,1.0,0.0027,1.0,10.4645,0.4062,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[2], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,JMMD,Step,1,True,CDA,1536,Step,1,adam,0.001,0.9,1e-05,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-033830/train.log,0.6016,2,0.6936,1.0,0.0268,0.9922,9.2926,0.4141,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[2], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,JMMD,Step,1,True,CDA,1536,Step,1,adam,0.001,0.9,1e-05,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-033850/train.log,0.6328,159,0.6882,1.0,0.0943,0.9922,13.8256,0.4297,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[2], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,JMMD,Step,1,True,CDA,1536,Step,1,adam,0.001,0.9,1e-05,stepLR,0.1,200,50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-033912/train.log,0.6016,0,0.6871,1.0,0.0009,1.0,17.6098,0.3359,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[2], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,JMMD,Step,1,True,CDA+E,1536,Step,1,sgd,0.1,0.9,0.001,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-033933/train.log,0.6016,1,0.6958,1.0,0.0025,1.0,23.4273,0.2578,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[2], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,JMMD,Step,1,True,CDA+E,1536,Step,1,sgd,0.1,0.9,0.001,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-033954/train.log,0.4375,117,0.6955,1.0,0.0774,0.9922,11.1672,0.3828,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[2], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,JMMD,Step,1,True,CDA+E,1536,Step,1,adam,0.001,0.9,1e-05,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-034015/train.log,0.6016,0,0.6917,1.0,0.0047,1.0,10.0917,0.4141,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[2], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,JMMD,Step,1,True,CDA+E,1536,Step,1,adam,0.001,0.9,1e-05,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-034037/train.log,0.5625,0,0.6922,1.0,0.0,1.0,18.5507,0.4141,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[2], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,JMMD,Step,1,True,CDA+E,1536,Step,1,adam,0.001,0.9,1e-05,stepLR,0.1,200,50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-034056/train.log,0.6016,3,0.6928,1.0,0.0,1.0,13.4407,0.4844,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[2], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,CORAL,Step,1,True,DA,1536,Step,1,sgd,0.1,0.9,0.001,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-034115/train.log,0.6016,0,0.6951,0.998,0.0092,0.9922,22.1382,0.2656,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[2], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,CORAL,Step,1,True,DA,1536,Step,1,sgd,0.1,0.9,0.001,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-034134/train.log,0.6016,0,0.6935,1.0,0.0926,0.9844,12.8881,0.3984,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[2], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,CORAL,Step,1,True,DA,1536,Step,1,adam,0.001,0.9,1e-05,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-034153/train.log,0.5859,123,0.6943,1.0,0.013,0.9922,8.7409,0.3672,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[2], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,CORAL,Step,1,True,DA,1536,Step,1,adam,0.001,0.9,1e-05,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-034212/train.log,0.5625,142,0.6891,1.0,0.0134,0.9922,12.4849,0.375,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[2], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,CORAL,Step,1,True,DA,1536,Step,1,adam,0.001,0.9,1e-05,stepLR,0.1,200,50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-034231/train.log,0.6172,0,0.6903,0.998,0.0002,1.0,33.6526,0.125,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[2], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,CORAL,Step,1,True,CDA,1536,Step,1,sgd,0.1,0.9,0.001,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-034252/train.log,0.6016,4,0.6957,0.998,0.0112,0.9922,18.3454,0.2969,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[2], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,CORAL,Step,1,True,CDA,1536,Step,1,sgd,0.1,0.9,0.001,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-034313/train.log,0.6094,111,0.7068,1.0,0.0708,0.9844,13.7103,0.4141,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[2], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,CORAL,Step,1,True,CDA,1536,Step,1,adam,0.001,0.9,1e-05,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-034332/train.log,0.6172,134,0.6918,1.0,0.0025,1.0,8.1293,0.4297,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[2], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,CORAL,Step,1,True,CDA,1536,Step,1,adam,0.001,0.9,1e-05,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-034352/train.log,0.6016,0,0.6956,1.0,0.0198,0.9922,13.9089,0.4219,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[2], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,CORAL,Step,1,True,CDA,1536,Step,1,adam,0.001,0.9,1e-05,stepLR,0.1,200,50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-034411/train.log,0.6016,0,0.6909,1.0,0.0,1.0,35.0219,0.2344,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[2], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,CORAL,Step,1,True,CDA+E,1536,Step,1,sgd,0.1,0.9,0.001,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-034430/train.log,0.6016,0,0.6933,1.0,0.0387,0.9922,24.8134,0.25,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[2], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,CORAL,Step,1,True,CDA+E,1536,Step,1,sgd,0.1,0.9,0.001,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-034449/train.log,0.6016,0,0.6874,1.0,0.0424,0.9766,13.3745,0.4141,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[2], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,CORAL,Step,1,True,CDA+E,1536,Step,1,adam,0.001,0.9,1e-05,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-034509/train.log,0.6016,0,0.6961,1.0,0.0202,0.9922,11.9502,0.4141,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[2], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,CORAL,Step,1,True,CDA+E,1536,Step,1,adam,0.001,0.9,1e-05,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-034528/train.log,0.5781,113,0.684,1.0,0.0157,0.9922,17.6529,0.4141,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[2], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,CORAL,Step,1,True,CDA+E,1536,Step,1,adam,0.001,0.9,1e-05,stepLR,0.1,200,50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-034549/train.log,0.5703,12,0.6919,1.0,0.0401,0.9961,18.2107,0.375,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0, 1], [2]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,DA,1536,Step,1,sgd,0.1,0.9,0.001,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-034617/train.log,0.3984,0,0.6965,0.998,0.0388,0.9883,22.6638,0.1875,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0, 1], [2]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,DA,1536,Step,1,sgd,0.1,0.9,0.001,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-034651/train.log,0.5469,67,0.6933,1.0,0.0113,0.9961,29.483,0.1094,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0, 1], [2]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,DA,1536,Step,1,adam,0.001,0.9,1e-05,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-034723/train.log,0.4062,36,0.6958,1.0,0.0005,1.0,19.2806,0.1797,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0, 1], [2]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,DA,1536,Step,1,adam,0.001,0.9,1e-05,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-034753/train.log,0.5625,118,0.6928,1.0,0.0183,0.9922,31.4901,0.0469,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0, 1], [2]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,DA,1536,Step,1,adam,0.001,0.9,1e-05,stepLR,0.1,200,50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-034824/train.log,0.5859,10,0.6597,1.0,0.0513,0.9883,16.8573,0.4453,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0, 1], [2]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,CDA,1536,Step,1,sgd,0.1,0.9,0.001,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-034856/train.log,0.4297,26,0.6923,1.0,0.083,0.9961,18.0654,0.2812,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0, 1], [2]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,CDA,1536,Step,1,sgd,0.1,0.9,0.001,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-034925/train.log,0.5078,3,0.6888,1.0,0.0168,0.9922,35.4353,0.0234,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0, 1], [2]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,CDA,1536,Step,1,adam,0.001,0.9,1e-05,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-034957/train.log,0.3984,0,0.651,0.998,0.0026,1.0,18.3871,0.0938,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0, 1], [2]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,CDA,1536,Step,1,adam,0.001,0.9,1e-05,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-035027/train.log,0.4062,20,0.6853,1.0,0.0832,0.9922,23.551,0.2109,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0, 1], [2]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,CDA,1536,Step,1,adam,0.001,0.9,1e-05,stepLR,0.1,200,50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-035058/train.log,0.5938,121,0.6854,1.0,0.1151,0.9883,21.4784,0.4375,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0, 1], [2]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,CDA+E,1536,Step,1,sgd,0.1,0.9,0.001,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-035129/train.log,0.4375,29,0.6911,1.0,0.0918,0.9922,14.2761,0.3438,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0, 1], [2]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,CDA+E,1536,Step,1,sgd,0.1,0.9,0.001,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-035159/train.log,0.4219,71,1.0827,0.999,0.0192,0.9922,18.6834,0.2812,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0, 1], [2]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,CDA+E,1536,Step,1,adam,0.001,0.9,1e-05,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-035232/train.log,0.3984,0,0.6546,1.0,0.0425,0.9883,20.7402,0.1406,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0, 1], [2]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,CDA+E,1536,Step,1,adam,0.001,0.9,1e-05,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-035304/train.log,0.4375,15,0.757,1.0,0.0307,0.9961,25.8473,0.25,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0, 1], [2]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,CDA+E,1536,Step,1,adam,0.001,0.9,1e-05,stepLR,0.1,200,50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-035335/train.log,0.4141,25,0.6892,1.0,0.0147,0.9922,15.4619,0.2578,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0, 1], [2]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,JMMD,Step,1,True,DA,1536,Step,1,sgd,0.1,0.9,0.001,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-035404/train.log,0.3984,0,0.6945,0.998,0.0093,0.9961,15.7045,0.2969,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0, 1], [2]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,JMMD,Step,1,True,DA,1536,Step,1,sgd,0.1,0.9,0.001,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-035433/train.log,0.4609,9,0.6934,1.0,0.0474,0.9961,23.385,0.1953,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0, 1], [2]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,JMMD,Step,1,True,DA,1536,Step,1,adam,0.001,0.9,1e-05,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-035501/train.log,0.5156,8,0.6936,1.0,0.0001,1.0,15.2403,0.2891,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0, 1], [2]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,JMMD,Step,1,True,DA,1536,Step,1,adam,0.001,0.9,1e-05,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-035533/train.log,0.4375,109,0.6924,1.0,0.0304,0.9961,31.6488,0.1484,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0, 1], [2]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,JMMD,Step,1,True,DA,1536,Step,1,adam,0.001,0.9,1e-05,stepLR,0.1,200,50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-035601/train.log,0.3984,0,0.6911,1.0,0.0422,0.9883,13.4972,0.2969,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0, 1], [2]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,JMMD,Step,1,True,CDA,1536,Step,1,sgd,0.1,0.9,0.001,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-035633/train.log,0.4219,26,0.6876,0.999,0.0449,0.9922,14.904,0.3047,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0, 1], [2]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,JMMD,Step,1,True,CDA,1536,Step,1,sgd,0.1,0.9,0.001,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-035701/train.log,0.4297,32,0.6924,1.0,0.0123,0.9961,24.3844,0.3203,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0, 1], [2]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,JMMD,Step,1,True,CDA,1536,Step,1,adam,0.001,0.9,1e-05,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-035730/train.log,0.4922,10,0.7034,1.0,0.059,0.9961,18.7877,0.1328,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0, 1], [2]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,JMMD,Step,1,True,CDA,1536,Step,1,adam,0.001,0.9,1e-05,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-035800/train.log,0.4219,70,0.6882,0.999,0.0108,0.9961,26.5521,0.2344,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0, 1], [2]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,JMMD,Step,1,True,CDA,1536,Step,1,adam,0.001,0.9,1e-05,stepLR,0.1,200,50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0430-035829/train.log,0.4141,77,0.6723,1.0,0.0129,0.9922,20.2675,0.2578,resnet_features_1d,XJTUFFT,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0, 1], [2]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,JMMD,Step,1,True,CDA+E,1536,Step,1,sgd,0.1,0.9,0.001,step,0.1,"150,250",50,300,50
